user-id	text	topic	thread-id	time	post-id	replyTo	replyBy
Patrici59613287	@MariaCespedesc @FREPAP_FIA @PCaterianoB @pcmperu Mrs. The people need to be legislated against the abuse of banks, sunat, telephone, water, electricity. Health, education ...	Cuestion-de-confianza	3	2020-08-06 11:01:30	1291328538935734272	1291040818095169536	
edwin_cosi	@MariaCespedesc @PCaterianoB @pcmperu Very good congresswoman in your speeches at the congress. Congratulations.	Cuestion-de-confianza	3	2020-08-06 10:35:30	1291321998312902658	1291040818095169536	
CachitoAlianza	@MariaCespedesc Ignorant	Cuestion-de-confianza	3	2020-08-06 10:01:04	1291313331123478534	1291040818095169536	
Gusanit62109459	@MariaCespedesc @PCaterianoB @pcmperu Nothing is wrong with you, Mrs. Frepaf, you have just added fuel to the fire and assume its consequences. It seems that you have not realized that you are CONGRESSISTS.	Cuestion-de-confianza	3	2020-08-06 09:43:58	1291309028442808320	1291040818095169536	
C400TM	@MariaCespedesc @PCaterianoB @pcmperu https://t.co/hpycYBXjhd	Cuestion-de-confianza	3	2020-08-06 09:03:32	1291298851618521089	1291040818095169536	
RocioRetamozo10	@MariaCespedesc @PCaterianoB @pcmperu We do not have a Minister of Health in the middle of a pandemic because of the #Frepap congress	Cuestion-de-confianza	3	2020-08-06 07:51:14	1291280660464902144	1291040818095169536	
EnrikeCht	@MariaCespedesc @PCaterianoB @pcmperu Ms. Tamar Arimborgo why don&#39;t you give interviews to the media ??? Is it true that they have to consult their superiors ???	Cuestion-de-confianza	3	2020-08-06 07:02:45	1291268458706067458	1291040818095169536	
carlos_caml	@MariaCespedesc @PCaterianoB @pcmperu It is very perfect, but as a match they are lost in space. They are using them as puppets and you don&#39;t even notice 🤣🤣🤣	Cuestion-de-confianza	3	2020-08-06 06:51:08	1291265535611723778	1291040818095169536	
alver37	@MariaCespedesc @PCaterianoB @pcmperu Don&#39;t fuck around.	Cuestion-de-confianza	3	2020-08-06 06:23:10	1291258495547977729	1291040818095169536	
ruth4071	@MariaCespedesc @PCaterianoB @pcmperu Mulder Law	Cuestion-de-confianza	3	2020-08-06 06:19:02	1291257457734488064	1291040818095169536	
bani_falcon	@MariaCespedesc @PCaterianoB @pcmperu We chose them for that? To put obstacles in these difficult moments that the country is going through? It is irresponsible of your party. I do not care how old I am, their party is useless if they are ignorant 😡😡😡	Cuestion-de-confianza	3	2020-08-06 06:11:57	1291255675151093762	1291040818095169536	
jago841	@MariaCespedesc @PCaterianoB @pcmperu I think there is only one way to demonstrate his words. Facts and actions through reforms focused on those points you mention. Greetings and success	Cuestion-de-confianza	3	2020-08-06 05:58:23	1291252260010430464	1291040818095169536	
JuvernonLux	@MariaCespedesc @PCaterianoB @pcmperu You can see that they are entering the corrupt community little by little, remember, they have borrowed votes in this last election, in the next elections they will land as usual.	Cuestion-de-confianza	3	2020-08-06 05:39:37	1291247537039564800	1291040818095169536	
Beto79	@MariaCespedesc @PCaterianoB @pcmperu shame, that&#39;s what they give	Cuestion-de-confianza	3	2020-08-06 05:18:22	1291242187259248643	1291040818095169536	
anyalfano21	@MariaCespedesc @PCaterianoB @pcmperu These sect fanaticism-type congregations are the most pressured to tithe and give money to their leader. What is it called?	Cuestion-de-confianza	3	2020-08-06 05:17:26	1291241953451966464	1291040818095169536	
jvizcarra13	@MariaCespedesc @PCaterianoB @pcmperu Well madam, if in 30 years they haven&#39;t learned anything ... in nine months they won&#39;t either. Never did fanaticism come to fruition. I think that to be a congressman, academic training should be required because ignorance of the functioning of the state generates crises like this one.	Cuestion-de-confianza	3	2020-08-06 04:55:08	1291236340944777217	1291040818095169536	
rchavezyauri	@MariaCespedesc @PCaterianoB @pcmperu Do you know how to receive a criticism? What&#39;s wrong with being told that their knowledge of how the State works is minimal? No one is born knowing. But you wonder and you learn. Now they are useful fools for the mafia that profits from education.	Cuestion-de-confianza	3	2020-08-06 04:48:35	1291234693124362240	1291040818095169536	
